run,region,n_called,n_truth,tp,precision,recall,f1
833,GRCh38_alllowmapandsegdupregions,155,43,30,0.1935483870967742,0.6976744186046512,0.30303030303030304
833,GRCh38_notinalldifficultregions,791,867,656,0.8293299620733249,0.7566320645905421,0.7913148371531966
833,GRCh38_notinalllowmapandsegdupregions,1313,1118,845,0.6435643564356436,0.7558139534883721,0.695187165775401
833,GRCh38_notinsegdups,1317,1123,849,0.6446469248291572,0.7560106856634016,0.6959016393442623
833,GRCh38_segdups,151,38,26,0.17218543046357615,0.6842105263157895,0.2751322751322751
834,GRCh38_alldifficultregions,824,294,229,0.2779126213592233,0.7789115646258503,0.40966010733452596
834,GRCh38_alllowmapandsegdupregions,140,43,30,0.21428571428571427,0.6976744186046512,0.3278688524590164
834,GRCh38_notinalldifficultregions,864,867,682,0.7893518518518519,0.7866205305651672,0.7879838243789716
834,GRCh38_notinalllowmapandsegdupregions,1548,1118,881,0.5691214470284238,0.7880143112701252,0.6609152288072018
834,GRCh38_notinsegdups,1553,1123,885,0.5698647778493239,0.7880676758682101,0.6614349775784752
834,GRCh38_segdups,135,38,26,0.1925925925925926,0.6842105263157895,0.300578034682081
835,GRCh38_alldifficultregions,800,294,230,0.2875,0.782312925170068,0.42047531992687387
835,GRCh38_alllowmapandsegdupregions,142,43,30,0.2112676056338028,0.6976744186046512,0.3243243243243243
835,GRCh38_notinalldifficultregions,871,867,685,0.7864523536165328,0.790080738177624,0.7882623705408516
835,GRCh38_notinalllowmapandsegdupregions,1529,1118,885,0.578809679529104,0.7915921288014311,0.6686815262561391
835,GRCh38_notinsegdups,1534,1123,889,0.5795306388526728,0.7916295636687445,0.6691757621377494
835,GRCh38_segdups,137,38,26,0.1897810218978102,0.6842105263157895,0.29714285714285715
836,GRCh38_alldifficultregions,662,294,218,0.3293051359516616,0.7414965986394558,0.4560669456066946
836,GRCh38_alllowmapandsegdupregions,150,43,30,0.2,0.6976744186046512,0.310880829015544
836,GRCh38_notinalldifficultregions,778,867,652,0.8380462724935732,0.7520184544405998,0.7927051671732522
836,GRCh38_notinalllowmapandsegdupregions,1290,1118,840,0.6511627906976745,0.7513416815742398,0.6976744186046512
836,GRCh38_notinsegdups,1295,1123,844,0.6517374517374518,0.7515583259127337,0.6980976013234078
836,GRCh38_segdups,145,38,26,0.1793103448275862,0.6842105263157895,0.28415300546448086
837,GRCh38_alldifficultregions,323,294,180,0.5572755417956656,0.6122448979591837,0.5834683954619124
837,GRCh38_alllowmapandsegdupregions,7,43,4,0.5714285714285714,0.09302325581395349,0.16
837,GRCh38_notinalldifficultregions,758,867,632,0.8337730870712401,0.7289504036908881,0.7778461538461537
837,GRCh38_notinalllowmapandsegdupregions,1074,1118,808,0.7523277467411545,0.7227191413237924,0.7372262773722628
837,GRCh38_notinsegdups,1074,1123,808,0.7523277467411545,0.7195013357079252,0.7355484751934457
837,GRCh38_segdups,7,38,4,0.5714285714285714,0.10526315789473684,0.17777777777777778
838,GRCh38_alldifficultregions,248,294,123,0.4959677419354839,0.41836734693877553,0.45387453874538747
838,GRCh38_alllowmapandsegdupregions,4,43,1,0.25,0.023255813953488372,0.0425531914893617
838,GRCh38_notinalldifficultregions,584,867,443,0.7585616438356164,0.510957324106113,0.6106133700895934
838,GRCh38_notinalllowmapandsegdupregions,828,1118,565,0.6823671497584541,0.5053667262969589,0.5806783144912642
838,GRCh38_notinsegdups,828,1123,565,0.6823671497584541,0.5031166518254675,0.5791901588928755
838,GRCh38_segdups,4,38,1,0.25,0.02631578947368421,0.04761904761904762
839,GRCh38_alldifficultregions,465,294,196,0.421505376344086,0.6666666666666666,0.5164690382081686
839,GRCh38_alllowmapandsegdupregions,9,43,5,0.5555555555555556,0.11627906976744186,0.19230769230769232
839,GRCh38_notinalldifficultregions,892,867,670,0.7511210762331838,0.7727797001153403,0.7617964752700399
839,GRCh38_notinalllowmapandsegdupregions,1348,1118,861,0.6387240356083086,0.7701252236135957,0.6982968369829683
839,GRCh38_notinsegdups,1348,1123,861,0.6387240356083086,0.7666963490650045,0.6968838526912181
839,GRCh38_segdups,9,38,5,0.5555555555555556,0.13157894736842105,0.2127659574468085
840,GRCh38_alldifficultregions,180,294,110,0.6111111111111112,0.3741496598639456,0.46413502109704646
840,GRCh38_alllowmapandsegdupregions,2,43,0,0.0,0.0,0.0
840,GRCh38_notinalldifficultregions,500,867,422,0.844,0.4867358708189158,0.6174103877103145
840,GRCh38_notinalllowmapandsegdupregions,678,1118,532,0.7846607669616519,0.47584973166368516,0.5924276169265034
840,GRCh38_notinsegdups,678,1123,532,0.7846607669616519,0.47373107747105964,0.5907828983897834
840,GRCh38_segdups,2,38,0,0.0,0.0,0.0
841,GRCh38_alldifficultregions,296,294,259,0.875,0.8809523809523809,0.8779661016949152
841,GRCh38_alllowmapandsegdupregions,40,43,35,0.875,0.813953488372093,0.8433734939759036
841,GRCh38_notinalldifficultregions,832,867,787,0.9459134615384616,0.9077277970011534,0.9264273101824603
841,GRCh38_notinalllowmapandsegdupregions,1088,1118,1011,0.9292279411764706,0.9042933810375671,0.9165911151405258
841,GRCh38_notinsegdups,1093,1123,1016,0.929551692589204,0.9047195013357079,0.9169675090252708
841,GRCh38_segdups,35,38,30,0.8571428571428571,0.7894736842105263,0.8219178082191781
842,GRCh38_alldifficultregions,295,294,256,0.8677966101694915,0.8707482993197279,0.8692699490662139
842,GRCh38_alllowmapandsegdupregions,42,43,34,0.8095238095238095,0.7906976744186046,0.8
842,GRCh38_notinalldifficultregions,830,867,775,0.9337349397590361,0.8938869665513264,0.9133765468473777
842,GRCh38_notinalllowmapandsegdupregions,1083,1118,997,0.9205909510618652,0.8917710196779964,0.9059518400726944
842,GRCh38_notinsegdups,1088,1123,1002,0.9209558823529411,0.8922528940338379,0.9063772048846676
842,GRCh38_segdups,37,38,29,0.7837837837837838,0.7631578947368421,0.7733333333333334
843,GRCh38_alldifficultregions,295,294,256,0.8677966101694915,0.8707482993197279,0.8692699490662139
843,GRCh38_alllowmapandsegdupregions,40,43,34,0.85,0.7906976744186046,0.8192771084337349
843,GRCh38_notinalldifficultregions,830,867,775,0.9337349397590361,0.8938869665513264,0.9133765468473777
843,GRCh38_notinalllowmapandsegdupregions,1085,1118,997,0.9188940092165898,0.8917710196779964,0.9051293690422152
843,GRCh38_notinsegdups,1090,1123,1002,0.9192660550458716,0.8922528940338379,0.9055580659737912
843,GRCh38_segdups,35,38,29,0.8285714285714286,0.7631578947368421,0.7945205479452055
844,GRCh38_alldifficultregions,297,294,259,0.8720538720538721,0.8809523809523809,0.8764805414551607
844,GRCh38_alllowmapandsegdupregions,43,43,35,0.813953488372093,0.813953488372093,0.8139534883720931
844,GRCh38_notinalldifficultregions,835,867,789,0.9449101796407186,0.9100346020761245,0.927144535840188
844,GRCh38_notinalllowmapandsegdupregions,1089,1118,1013,0.9302112029384757,0.90608228980322,0.9179882193022202
844,GRCh38_notinsegdups,1094,1123,1018,0.9305301645338209,0.9065004452359751,0.9183581416328371
844,GRCh38_segdups,38,38,30,0.7894736842105263,0.7894736842105263,0.7894736842105263
845,GRCh38_alldifficultregions,257,294,236,0.9182879377431906,0.8027210884353742,0.8566243194192379
845,GRCh38_alllowmapandsegdupregions,26,43,17,0.6538461538461539,0.3953488372093023,0.49275362318840576
845,GRCh38_notinalldifficultregions,797,867,783,0.9824341279799247,0.903114186851211,0.9411057692307692
845,GRCh38_notinalllowmapandsegdupregions,1028,1118,1002,0.9747081712062257,0.8962432915921288,0.933830382106244
845,GRCh38_notinsegdups,1028,1123,1002,0.9747081712062257,0.8922528940338379,0.9316596931659694
845,GRCh38_segdups,26,38,17,0.6538461538461539,0.4473684210526316,0.53125
846,GRCh38_alldifficultregions,253,294,231,0.9130434782608695,0.7857142857142857,0.8446069469835467
846,GRCh38_alllowmapandsegdupregions,22,43,16,0.7272727272727273,0.37209302325581395,0.49230769230769234
846,GRCh38_notinalldifficultregions,790,867,770,0.9746835443037974,0.8881199538638985,0.9293904646952323
846,GRCh38_notinalllowmapandsegdupregions,1021,1118,985,0.9647404505386875,0.8810375670840788,0.9209911173445536
846,GRCh38_notinsegdups,1021,1123,985,0.9647404505386875,0.8771148708815673,0.9188432835820897
846,GRCh38_segdups,22,38,16,0.7272727272727273,0.42105263157894735,0.5333333333333333
847,GRCh38_alldifficultregions,260,294,236,0.9076923076923077,0.8027210884353742,0.8519855595667871
847,GRCh38_alllowmapandsegdupregions,26,43,17,0.6538461538461539,0.3953488372093023,0.49275362318840576
847,GRCh38_notinalldifficultregions,791,867,770,0.9734513274336283,0.8881199538638985,0.9288299155609169
847,GRCh38_notinalllowmapandsegdupregions,1025,1118,989,0.9648780487804878,0.8846153846153846,0.9230051329911338
847,GRCh38_notinsegdups,1025,1123,989,0.9648780487804878,0.8806767586821015,0.920856610800745
847,GRCh38_segdups,26,38,17,0.6538461538461539,0.4473684210526316,0.53125
848,GRCh38_alldifficultregions,246,294,232,0.943089430894309,0.7891156462585034,0.8592592592592593
848,GRCh38_alllowmapandsegdupregions,19,43,15,0.7894736842105263,0.3488372093023256,0.48387096774193555
848,GRCh38_notinalldifficultregions,793,867,782,0.9861286254728878,0.9019607843137255,0.9421686746987952
848,GRCh38_notinalllowmapandsegdupregions,1020,1118,999,0.9794117647058823,0.8935599284436494,0.9345182413470533
848,GRCh38_notinsegdups,1021,1123,999,0.9784524975514202,0.8895814781834372,0.9319029850746269
848,GRCh38_segdups,18,38,15,0.8333333333333334,0.39473684210526316,0.5357142857142857
849,GRCh38_alldifficultregions,536,294,264,0.4925373134328358,0.8979591836734694,0.636144578313253
849,GRCh38_alllowmapandsegdupregions,58,43,36,0.6206896551724138,0.8372093023255814,0.7128712871287128
849,GRCh38_notinalldifficultregions,1175,867,811,0.6902127659574468,0.9354094579008074,0.7943192948090109
849,GRCh38_notinalllowmapandsegdupregions,1653,1118,1039,0.6285541439806412,0.9293381037567084,0.7499097798628656
849,GRCh38_notinsegdups,1658,1123,1043,0.6290711700844391,0.9287622439893143,0.7500898957209636
849,GRCh38_segdups,53,38,32,0.6037735849056604,0.8421052631578947,0.7032967032967034
850,GRCh38_alldifficultregions,735,294,267,0.363265306122449,0.9081632653061225,0.5189504373177843
850,GRCh38_alllowmapandsegdupregions,63,43,36,0.5714285714285714,0.8372093023255814,0.679245283018868
850,GRCh38_notinalldifficultregions,1826,867,816,0.44687842278203727,0.9411764705882353,0.6060155959896026
850,GRCh38_notinalllowmapandsegdupregions,2498,1118,1047,0.4191353082465973,0.9364937388193202,0.5790929203539823
850,GRCh38_notinsegdups,2503,1123,1051,0.4198961246504195,0.9358860195903829,0.5797021511307225
850,GRCh38_segdups,58,38,32,0.5517241379310345,0.8421052631578947,0.6666666666666666
851,GRCh38_alldifficultregions,784,294,266,0.3392857142857143,0.9047619047619048,0.49350649350649356
851,GRCh38_alllowmapandsegdupregions,64,43,36,0.5625,0.8372093023255814,0.6728971962616822
851,GRCh38_notinalldifficultregions,1817,867,818,0.45019262520638414,0.9434832756632064,0.609538002980626
851,GRCh38_notinalllowmapandsegdupregions,2537,1118,1048,0.41308632242806465,0.9373881932021467,0.5734610123119015
851,GRCh38_notinsegdups,2542,1123,1052,0.4138473642800944,0.9367764915405165,0.5740791268758526
851,GRCh38_segdups,59,38,32,0.5423728813559322,0.8421052631578947,0.6597938144329897
852,GRCh38_alldifficultregions,484,294,265,0.5475206611570248,0.9013605442176871,0.6812339331619537
852,GRCh38_alllowmapandsegdupregions,58,43,36,0.6206896551724138,0.8372093023255814,0.7128712871287128
852,GRCh38_notinalldifficultregions,1141,867,811,0.7107800175284837,0.9354094579008074,0.8077689243027888
852,GRCh38_notinalllowmapandsegdupregions,1567,1118,1040,0.6636885768985322,0.9302325581395349,0.7746741154562384
852,GRCh38_notinsegdups,1572,1123,1044,0.6641221374045801,0.9296527159394479,0.7747680890538032
852,GRCh38_segdups,53,38,32,0.6037735849056604,0.8421052631578947,0.7032967032967034
853,GRCh38_alldifficultregions,310,294,229,0.7387096774193549,0.7789115646258503,0.7582781456953641
853,GRCh38_alllowmapandsegdupregions,37,43,27,0.7297297297297297,0.627906976744186,0.675
853,GRCh38_notinalldifficultregions,843,867,728,0.863582443653618,0.839677047289504,0.8514619883040935
853,GRCh38_notinalllowmapandsegdupregions,1116,1118,930,0.8333333333333334,0.8318425760286225,0.8325872873769024
853,GRCh38_notinsegdups,1118,1123,932,0.8336314847942755,0.8299198575244879,0.8317715305667113
853,GRCh38_segdups,35,38,25,0.7142857142857143,0.6578947368421053,0.684931506849315
854,GRCh38_alldifficultregions,300,294,224,0.7466666666666667,0.7619047619047619,0.7542087542087542
854,GRCh38_alllowmapandsegdupregions,34,43,25,0.7352941176470589,0.5813953488372093,0.6493506493506493
854,GRCh38_notinalldifficultregions,836,867,706,0.8444976076555024,0.8143021914648212,0.8291250733998825
854,GRCh38_notinalllowmapandsegdupregions,1102,1118,905,0.8212341197822142,0.8094812164579607,0.8153153153153154
854,GRCh38_notinsegdups,1104,1123,907,0.8215579710144928,0.8076580587711487,0.8145487202514593
854,GRCh38_segdups,32,38,23,0.71875,0.6052631578947368,0.6571428571428571
855,GRCh38_alldifficultregions,331,294,231,0.6978851963746223,0.7857142857142857,0.7392
855,GRCh38_alllowmapandsegdupregions,37,43,27,0.7297297297297297,0.627906976744186,0.675
855,GRCh38_notinalldifficultregions,868,867,730,0.8410138248847926,0.8419838523644751,0.8414985590778098
855,GRCh38_notinalllowmapandsegdupregions,1162,1118,934,0.8037865748709122,0.8354203935599285,0.8192982456140352
855,GRCh38_notinsegdups,1164,1123,936,0.8041237113402062,0.8334817453250223,0.8185395714910363
855,GRCh38_segdups,35,38,25,0.7142857142857143,0.6578947368421053,0.684931506849315
856,GRCh38_alldifficultregions,273,294,221,0.8095238095238095,0.7517006802721088,0.7795414462081128
856,GRCh38_alllowmapandsegdupregions,34,43,25,0.7352941176470589,0.5813953488372093,0.6493506493506493
856,GRCh38_notinalldifficultregions,803,867,705,0.8779576587795765,0.8131487889273357,0.844311377245509
856,GRCh38_notinalllowmapandsegdupregions,1042,1118,901,0.8646833013435701,0.8059033989266547,0.8342592592592593
856,GRCh38_notinsegdups,1044,1123,903,0.8649425287356322,0.8040961709706145,0.8334102445777571
856,GRCh38_segdups,32,38,23,0.71875,0.6052631578947368,0.6571428571428571
857,GRCh38_alldifficultregions,678,294,219,0.3230088495575221,0.7448979591836735,0.45061728395061734
857,GRCh38_alllowmapandsegdupregions,156,43,30,0.19230769230769232,0.6976744186046512,0.30150753768844224
857,GRCh38_notinalldifficultregions,791,867,656,0.8293299620733249,0.7566320645905421,0.7913148371531966
857,GRCh38_notinalllowmapandsegdupregions,1313,1118,845,0.6435643564356436,0.7558139534883721,0.695187165775401
857,GRCh38_notinsegdups,1317,1123,849,0.6446469248291572,0.7560106856634016,0.6959016393442623
857,GRCh38_segdups,152,38,26,0.17105263157894737,0.6842105263157895,0.2736842105263158
858,GRCh38_alldifficultregions,824,294,229,0.2779126213592233,0.7789115646258503,0.40966010733452596
858,GRCh38_alllowmapandsegdupregions,140,43,30,0.21428571428571427,0.6976744186046512,0.3278688524590164
858,GRCh38_notinalldifficultregions,864,867,682,0.7893518518518519,0.7866205305651672,0.7879838243789716
858,GRCh38_notinalllowmapandsegdupregions,1548,1118,881,0.5691214470284238,0.7880143112701252,0.6609152288072018
858,GRCh38_notinsegdups,1553,1123,885,0.5698647778493239,0.7880676758682101,0.6614349775784752
858,GRCh38_segdups,135,38,26,0.1925925925925926,0.6842105263157895,0.300578034682081
859,GRCh38_alldifficultregions,800,294,230,0.2875,0.782312925170068,0.42047531992687387
859,GRCh38_alllowmapandsegdupregions,142,43,30,0.2112676056338028,0.6976744186046512,0.3243243243243243
859,GRCh38_notinalldifficultregions,871,867,685,0.7864523536165328,0.790080738177624,0.7882623705408516
859,GRCh38_notinalllowmapandsegdupregions,1529,1118,885,0.578809679529104,0.7915921288014311,0.6686815262561391
859,GRCh38_notinsegdups,1534,1123,889,0.5795306388526728,0.7916295636687445,0.6691757621377494
859,GRCh38_segdups,137,38,26,0.1897810218978102,0.6842105263157895,0.29714285714285715
860,GRCh38_alldifficultregions,662,294,218,0.3293051359516616,0.7414965986394558,0.4560669456066946
860,GRCh38_alllowmapandsegdupregions,150,43,30,0.2,0.6976744186046512,0.310880829015544
860,GRCh38_notinalldifficultregions,778,867,652,0.8380462724935732,0.7520184544405998,0.7927051671732522
860,GRCh38_notinalllowmapandsegdupregions,1290,1118,840,0.6511627906976745,0.7513416815742398,0.6976744186046512
860,GRCh38_notinsegdups,1295,1123,844,0.6517374517374518,0.7515583259127337,0.6980976013234078
860,GRCh38_segdups,145,38,26,0.1793103448275862,0.6842105263157895,0.28415300546448086
861,GRCh38_alldifficultregions,323,294,180,0.5572755417956656,0.6122448979591837,0.5834683954619124
861,GRCh38_alllowmapandsegdupregions,7,43,4,0.5714285714285714,0.09302325581395349,0.16
861,GRCh38_notinalldifficultregions,758,867,632,0.8337730870712401,0.7289504036908881,0.7778461538461537
861,GRCh38_notinalllowmapandsegdupregions,1074,1118,808,0.7523277467411545,0.7227191413237924,0.7372262773722628
861,GRCh38_notinsegdups,1074,1123,808,0.7523277467411545,0.7195013357079252,0.7355484751934457
861,GRCh38_segdups,7,38,4,0.5714285714285714,0.10526315789473684,0.17777777777777778
862,GRCh38_alldifficultregions,248,294,123,0.4959677419354839,0.41836734693877553,0.45387453874538747
862,GRCh38_alllowmapandsegdupregions,4,43,1,0.25,0.023255813953488372,0.0425531914893617
862,GRCh38_notinalldifficultregions,584,867,443,0.7585616438356164,0.510957324106113,0.6106133700895934
862,GRCh38_notinalllowmapandsegdupregions,828,1118,565,0.6823671497584541,0.5053667262969589,0.5806783144912642
862,GRCh38_notinsegdups,828,1123,565,0.6823671497584541,0.5031166518254675,0.5791901588928755
862,GRCh38_segdups,4,38,1,0.25,0.02631578947368421,0.04761904761904762
863,GRCh38_alldifficultregions,465,294,196,0.421505376344086,0.6666666666666666,0.5164690382081686
863,GRCh38_alllowmapandsegdupregions,9,43,5,0.5555555555555556,0.11627906976744186,0.19230769230769232
863,GRCh38_notinalldifficultregions,892,867,670,0.7511210762331838,0.7727797001153403,0.7617964752700399
